Codigo Rude,Genero,Nivel,Curso,Gestion,Promedio,Reprobado,Primer_Anio,Reprobado_siguiente,Reprobaciones_acumuladas,Promedio_ultimos_3,Tendencia_promedio,Variabilidad_promedio,Años_en_sistema,Es_Estudiante_Nuevo,Promedio_global,Mejorando,Delta_promedio,Ratio_reprobacion,Volatilidad_rendimiento,Aceleracion_promedio,Probabilidad_Reprobacion,Nivel_Riesgo
5195000120233256,F,Primario,1ro A,2024,71,0,2024,,0,71.0,0.0,0.0,1,1,71.0,0.0,0.0,0.0,0.0,0.0,0.18385887420000255,Bajo
5195000120233905,M,Primario,1ro A,2024,87,0,2024,,0,87.0,0.0,0.0,1,1,87.0,0.0,0.0,0.0,0.0,0.0,0.048248313901657236,Bajo
5195000120237869,F,Primario,1ro A,2024,90,0,2024,,0,90.0,0.0,0.0,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.04849909113072978,Bajo
5195000120239420,F,Primario,1ro A,2024,67,0,2024,,0,67.0,0.0,0.0,1,1,67.0,0.0,0.0,0.0,0.0,0.0,0.41796147781714693,Medio
5195000120239927,F,Primario,1ro A,2024,55,1,2024,,1,55.0,0.0,0.0,1,1,55.0,0.0,0.0,1.0,0.0,0.0,0.07683873658849813,Bajo
519500012023999,M,Primario,1ro A,2024,79,0,2024,,0,79.0,0.0,0.0,1,1,79.0,0.0,0.0,0.0,0.0,0.0,0.04830020235239016,Bajo
519500012024471A,F,Primario,1ro A,2024,68,0,2024,,0,68.0,0.0,0.0,1,1,68.0,0.0,0.0,0.0,0.0,0.0,0.5157421238322046,Alto
5195000120248712,M,Primario,1ro A,2024,77,0,2024,,0,77.0,0.0,0.0,1,1,77.0,0.0,0.0,0.0,0.0,0.0,0.048345066837134895,Bajo
5198007220204064,M,Primario,3ro A,2024,67,0,2024,,0,67.0,0.0,0.0,1,1,67.0,0.0,0.0,0.0,0.0,0.0,0.06443143466987564,Bajo
619500172013599,F,Secundaria,5to A,2024,68,0,2015,,0,68.0,0.0,0.0,1,0,68.0,0.0,0.0,0.0,0.0,0.0,0.008860027900842907,Bajo
61950019201288033,F,Secundaria,6to A,2024,67,0,2021,,0,67.0,0.0,0.0,1,0,67.0,0.0,0.0,0.0,0.0,0.0,0.1041046938602932,Bajo
619500392016021,M,Secundaria,1ro A,2024,84,0,2020,,0,84.0,0.0,0.0,1,0,84.0,0.0,0.0,0.0,0.0,0.0,0.0016912145264964913,Bajo
704400342012153,M,Secundaria,6to A,2024,59,0,2019,,0,59.0,0.0,0.0,1,0,59.0,0.0,0.0,0.0,0.0,0.0,0.005418878701660806,Bajo
70900042201510,F,Secundaria,1ro A,2024,65,0,2024,,0,65.0,0.0,0.0,1,1,65.0,0.0,0.0,0.0,0.0,0.0,0.11449727596731646,Bajo
718800352012677,M,Secundaria,6to A,2024,70,0,2019,,0,70.0,0.0,0.0,1,0,70.0,0.0,0.0,0.0,0.0,0.0,0.00197301256698451,Bajo
718800352012682,M,Secundaria,6to A,2024,86,0,2019,,0,86.0,0.0,0.0,1,0,86.0,0.0,0.0,0.0,0.0,0.0,4.3234861720689576e-05,Bajo
719500052017004,F,Primario,6to A,2024,85,0,2024,,0,85.0,0.0,0.0,1,1,85.0,0.0,0.0,0.0,0.0,0.0,0.04846276431137996,Bajo
719500122017049,M,Primario,6to A,2024,63,0,2019,,0,63.0,0.0,0.0,1,0,63.0,0.0,0.0,0.0,0.0,0.0,0.0023593920453281523,Bajo
719500122018077,M,Primario,5to A,2024,64,0,2021,,0,64.0,0.0,0.0,1,0,64.0,0.0,0.0,0.0,0.0,0.0,0.046623538817560005,Bajo
719500122019073,M,Primario,4to A,2024,65,0,2023,,0,65.0,0.0,0.0,1,0,65.0,0.0,0.0,0.0,0.0,0.0,0.000387524335832687,Bajo
7195001620133155,M,Secundaria,5to A,2024,64,0,2019,,0,64.0,0.0,0.0,1,0,64.0,0.0,0.0,0.0,0.0,0.0,0.0214460666941101,Bajo
7195001620218578,F,Primario,4to A,2024,50,1,2022,,1,50.0,0.0,0.0,1,0,50.0,0.0,0.0,1.0,0.0,0.0,0.05741906563902197,Bajo
7195001720133587,F,Secundaria,6to A,2024,77,0,2024,,0,77.0,0.0,0.0,1,1,77.0,0.0,0.0,0.0,0.0,0.0,0.05251099195269937,Bajo
7195001920112722,M,Secundaria,5to A,2024,70,0,2015,,0,70.0,0.0,0.0,1,0,70.0,0.0,0.0,0.0,0.0,0.0,0.026921766161984998,Bajo
7195001920122423,M,Secundaria,2do A,2024,55,1,2024,,1,55.0,0.0,0.0,1,1,55.0,0.0,0.0,1.0,0.0,0.0,0.25078184419021465,Medio
71950020201216,M,Secundaria,4to A,2024,93,0,2015,,0,93.0,0.0,0.0,1,0,93.0,0.0,0.0,0.0,0.0,0.0,4.089002547594691e-05,Bajo
7195002520226384,M,Primario,1ro A,2024,84,0,2024,,0,84.0,0.0,0.0,1,1,84.0,0.0,0.0,0.0,0.0,0.0,0.04827392436561013,Bajo
71950037201526,M,Secundaria,2do A,2024,58,1,2023,,1,58.0,0.0,0.0,1,0,58.0,0.0,0.0,1.0,0.0,0.0,0.05542946448661796,Bajo
7195004120135A,M,Secundaria,3ro A,2024,44,1,2020,,1,44.0,0.0,0.0,1,0,44.0,0.0,0.0,1.0,0.0,0.0,0.08022308119919352,Bajo
719500412021779A,M,Primario,2do A,2024,72,0,2023,,0,72.0,0.0,0.0,1,0,72.0,0.0,0.0,0.0,0.0,0.0,0.0009062044383908658,Bajo
7195004720141A,M,Secundaria,3ro A,2024,72,0,2023,,0,72.0,0.0,0.0,1,0,72.0,0.0,0.0,0.0,0.0,0.0,0.02343955207486531,Bajo
71950047201598,M,Secundaria,1ro A,2024,62,0,2023,,0,62.0,0.0,0.0,1,0,62.0,0.0,0.0,0.0,0.0,0.0,0.007339889244042833,Bajo
719500472016001,M,Primario,5to A,2024,72,0,2023,,0,72.0,0.0,0.0,1,0,72.0,0.0,0.0,0.0,0.0,0.0,0.0037602240449665426,Bajo
719500632010624,M,Secundaria,6to A,2024,80,0,2015,,0,80.0,0.0,0.0,1,0,80.0,0.0,0.0,0.0,0.0,0.0,0.00019275503790262193,Bajo
719500632011780,F,Secundaria,5to A,2024,73,0,2017,,0,73.0,0.0,0.0,1,0,73.0,0.0,0.0,0.0,0.0,0.0,0.005398902285722969,Bajo
719500632011957,F,Secundaria,6to A,2024,63,0,2019,,0,63.0,0.0,0.0,1,0,63.0,0.0,0.0,0.0,0.0,0.0,0.0012998642744701165,Bajo
719500632012110A,M,Secundaria,5to A,2024,80,0,2019,,0,80.0,0.0,0.0,1,0,80.0,0.0,0.0,0.0,0.0,0.0,7.243147551919066e-05,Bajo
7195006320121315,M,Secundaria,6to A,2024,60,0,2019,,0,60.0,0.0,0.0,1,0,60.0,0.0,0.0,0.0,0.0,0.0,0.003309306989003205,Bajo
7195006320121444,F,Secundaria,5to A,2024,91,0,2015,,0,91.0,0.0,0.0,1,0,91.0,0.0,0.0,0.0,0.0,0.0,2.703081133831572e-05,Bajo
719500632012153,F,Secundaria,5to A,2024,63,0,2024,,0,63.0,0.0,0.0,1,1,63.0,0.0,0.0,0.0,0.0,0.0,0.06028687097514435,Bajo
7195006320123800,F,Secundaria,5to A,2024,62,0,2024,,0,62.0,0.0,0.0,1,1,62.0,0.0,0.0,0.0,0.0,0.0,0.057648490646191715,Bajo
719500632012613,M,Secundaria,6to A,2024,70,0,2024,,0,70.0,0.0,0.0,1,1,70.0,0.0,0.0,0.0,0.0,0.0,0.0632789629718239,Bajo
71950063201296A,M,Secundaria,5to A,2024,69,0,2015,,0,69.0,0.0,0.0,1,0,69.0,0.0,0.0,0.0,0.0,0.0,0.07287095486733511,Bajo
7195006320131054,M,Secundaria,5to A,2024,83,0,2020,,0,83.0,0.0,0.0,1,0,83.0,0.0,0.0,0.0,0.0,0.0,0.000523112591112905,Bajo
719500632013150,M,Secundaria,3ro A,2024,67,0,2021,,0,67.0,0.0,0.0,1,0,67.0,0.0,0.0,0.0,0.0,0.0,0.12716231519147028,Bajo
7195006320132539,F,Secundaria,3ro A,2024,59,0,2024,,0,59.0,0.0,0.0,1,1,59.0,0.0,0.0,0.0,0.0,0.0,0.1649192530400097,Bajo
719500632013299,F,Secundaria,2do A,2024,59,0,2021,,0,59.0,0.0,0.0,1,0,59.0,0.0,0.0,0.0,0.0,0.0,0.16502787270257807,Bajo
719500632013332,F,Secundaria,2do A,2024,62,0,2023,,0,62.0,0.0,0.0,1,0,62.0,0.0,0.0,0.0,0.0,0.0,0.00519872033851527,Bajo
719500632013577,F,Secundaria,3ro A,2024,56,1,2023,,1,56.0,0.0,0.0,1,0,56.0,0.0,0.0,1.0,0.0,0.0,0.2649353497606684,Medio
719500632013626,M,Secundaria,3ro A,2024,61,0,2023,,0,61.0,0.0,0.0,1,0,61.0,0.0,0.0,0.0,0.0,0.0,0.12474021922974403,Bajo
719500632013673,F,Secundaria,4to A,2024,76,0,2022,,0,76.0,0.0,0.0,1,0,76.0,0.0,0.0,0.0,0.0,0.0,0.17920588431597473,Bajo
719500632013722,M,Secundaria,4to A,2024,56,1,2023,,1,56.0,0.0,0.0,1,0,56.0,0.0,0.0,1.0,0.0,0.0,0.47400055405007613,Medio
719500632013951,F,Secundaria,4to A,2024,69,0,2022,,0,69.0,0.0,0.0,1,0,69.0,0.0,0.0,0.0,0.0,0.0,0.9326513085696596,Muy Alto
719500632013993,F,Secundaria,3ro A,2024,79,0,2020,,0,79.0,0.0,0.0,1,0,79.0,0.0,0.0,0.0,0.0,0.0,0.0005308789282257558,Bajo
7195006320141066,M,Secundaria,3ro A,2024,85,0,2023,,0,85.0,0.0,0.0,1,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0003873481430312471,Bajo
719500632014163,F,Secundaria,3ro A,2024,51,1,2023,,1,51.0,0.0,0.0,1,0,51.0,0.0,0.0,1.0,0.0,0.0,0.07746254772224391,Bajo
719500632014275,F,Secundaria,2do A,2024,68,0,2015,,0,68.0,0.0,0.0,1,0,68.0,0.0,0.0,0.0,0.0,0.0,0.6851495924351634,Alto
719500632014457,F,Secundaria,3ro A,2024,68,0,2023,,0,68.0,0.0,0.0,1,0,68.0,0.0,0.0,0.0,0.0,0.0,0.9711427778345474,Muy Alto
719500632014990,M,Secundaria,3ro A,2024,56,1,2016,,1,56.0,0.0,0.0,1,0,56.0,0.0,0.0,1.0,0.0,0.0,0.9708815047510614,Muy Alto
7195006320151374,M,Secundaria,3ro A,2024,65,0,2023,,0,65.0,0.0,0.0,1,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0018573797199976751,Bajo
719500632015823,F,Secundaria,2do A,2024,84,0,2022,,0,84.0,0.0,0.0,1,0,84.0,0.0,0.0,0.0,0.0,0.0,0.0006100938824979145,Bajo
719500632016005,M,Secundaria,2do A,2024,59,0,2022,,0,59.0,0.0,0.0,1,0,59.0,0.0,0.0,0.0,0.0,0.0,0.007224848825453629,Bajo
719500632016011,M,Secundaria,1ro A,2024,56,0,2024,,0,56.0,0.0,0.0,1,1,56.0,0.0,0.0,0.0,0.0,0.0,0.5060694809264544,Alto
719500632016057,M,Secundaria,1ro A,2024,59,0,2019,,0,59.0,0.0,0.0,1,0,59.0,0.0,0.0,0.0,0.0,0.0,0.04513773742399503,Bajo
719500632016076,F,Secundaria,2do A,2024,60,0,2023,,0,60.0,0.0,0.0,1,0,60.0,0.0,0.0,0.0,0.0,0.0,0.032074374441260683,Bajo
719500632016084,F,Secundaria,1ro A,2024,75,0,2018,,0,75.0,0.0,0.0,1,0,75.0,0.0,0.0,0.0,0.0,0.0,0.00169199075631446,Bajo
719500632016086,M,Primario,5to A,2024,64,0,2020,,0,64.0,0.0,0.0,1,0,64.0,0.0,0.0,0.0,0.0,0.0,0.0394292660480085,Bajo
719500632017009,F,Primario,6to A,2024,74,0,2019,,0,74.0,0.0,0.0,1,0,74.0,0.0,0.0,0.0,0.0,0.0,0.0004157287197157902,Bajo
719500632017028,F,Secundaria,1ro A,2024,68,0,2022,,0,68.0,0.0,0.0,1,0,68.0,0.0,0.0,0.0,0.0,0.0,0.9932960703928679,Muy Alto
719500632018085,M,Primario,6to A,2024,69,0,2024,,0,69.0,0.0,0.0,1,1,69.0,0.0,0.0,0.0,0.0,0.0,0.05296881095824739,Bajo
719500632018087,M,Primario,5to A,2024,59,0,2020,,0,59.0,0.0,0.0,1,0,59.0,0.0,0.0,0.0,0.0,0.0,0.15275022070850455,Bajo
719500632019008,F,Primario,4to A,2024,90,0,2024,,0,90.0,0.0,0.0,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.04895397405413604,Bajo
719500632019009,M,Primario,4to A,2024,85,0,2023,,0,85.0,0.0,0.0,1,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0001408536652353104,Bajo
719500632019012,F,Primario,4to A,2024,81,0,2021,,0,81.0,0.0,0.0,1,0,81.0,0.0,0.0,0.0,0.0,0.0,2.6034417513537454e-05,Bajo
719500632019025,M,Primario,4to A,2024,71,0,2024,,0,71.0,0.0,0.0,1,1,71.0,0.0,0.0,0.0,0.0,0.0,0.06590157435195078,Bajo
719500632019062,F,Primario,5to A,2024,78,0,2024,,0,78.0,0.0,0.0,1,1,78.0,0.0,0.0,0.0,0.0,0.0,0.04863617127129345,Bajo
719500632019068,M,Primario,5to A,2024,59,0,2021,,0,59.0,0.0,0.0,1,0,59.0,0.0,0.0,0.0,0.0,0.0,0.17681506426080437,Bajo
719500632019081,M,Primario,4to A,2024,65,0,2021,,0,65.0,0.0,0.0,1,0,65.0,0.0,0.0,0.0,0.0,0.0,0.006042353239402218,Bajo
719500632020027,F,Primario,3ro A,2024,89,0,2022,,0,89.0,0.0,0.0,1,0,89.0,0.0,0.0,0.0,0.0,0.0,0.00020412661491963204,Bajo
719500632020034,F,Primario,3ro A,2024,61,0,2022,,0,61.0,0.0,0.0,1,0,61.0,0.0,0.0,0.0,0.0,0.0,0.16309536242460249,Bajo
7195006320217805,M,Primario,3ro A,2024,82,0,2024,,0,82.0,0.0,0.0,1,1,82.0,0.0,0.0,0.0,0.0,0.0,0.048233057377898535,Bajo
7195006320221180,M,Primario,2do A,2024,71,0,2023,,0,71.0,0.0,0.0,1,0,71.0,0.0,0.0,0.0,0.0,0.0,0.0038372015788825306,Bajo
7195006320222633,M,Primario,1ro A,2024,70,0,2024,,0,70.0,0.0,0.0,1,1,70.0,0.0,0.0,0.0,0.0,0.0,0.052343459955264834,Bajo
7195006320224487,M,Primario,2do A,2024,61,0,2023,,0,61.0,0.0,0.0,1,0,61.0,0.0,0.0,0.0,0.0,0.0,0.007441608447223445,Bajo
7195006320227355,F,Primario,1ro A,2024,74,0,2024,,0,74.0,0.0,0.0,1,1,74.0,0.0,0.0,0.0,0.0,0.0,0.05958275097549516,Bajo
7195006320236163,F,Primario,1ro A,2024,66,0,2024,,0,66.0,0.0,0.0,1,1,66.0,0.0,0.0,0.0,0.0,0.0,0.13641386077691997,Bajo
7195006820213855,F,Primario,2do A,2024,57,0,2023,,0,57.0,0.0,0.0,1,0,57.0,0.0,0.0,0.0,0.0,0.0,0.8135907754151953,Muy Alto
719500692018032,F,Primario,6to A,2024,67,0,2024,,0,67.0,0.0,0.0,1,1,67.0,0.0,0.0,0.0,0.0,0.0,0.3193839917481681,Medio
818700302017012,F,Secundaria,1ro A,2024,67,0,2018,,0,67.0,0.0,0.0,1,0,67.0,0.0,0.0,0.0,0.0,0.0,0.030363412000665634,Bajo
81890096201297A,M,Secundaria,5to A,2024,93,0,2016,,0,93.0,0.0,0.0,1,0,93.0,0.0,0.0,0.0,0.0,0.0,0.00011087442509697789,Bajo
8195003920133654,M,Secundaria,4to A,2024,80,0,2015,,0,80.0,0.0,0.0,1,0,80.0,0.0,0.0,0.0,0.0,0.0,0.00011806502258432258,Bajo
81950042201474,M,Secundaria,2do A,2024,65,0,2024,,0,65.0,0.0,0.0,1,1,65.0,0.0,0.0,0.0,0.0,0.0,0.048359405595242044,Bajo
819600022013955,F,Secundaria,2do A,2024,66,0,2024,,0,66.0,0.0,0.0,1,1,66.0,0.0,0.0,0.0,0.0,0.0,0.12910281826101253,Bajo
8196001120142086,F,Secundaria,4to A,2024,75,0,2015,,0,75.0,0.0,0.0,1,0,75.0,0.0,0.0,0.0,0.0,0.0,0.0015348759490296782,Bajo
8196001320223665,M,Primario,2do A,2024,78,0,2024,,0,78.0,0.0,0.0,1,1,78.0,0.0,0.0,0.0,0.0,0.0,0.048221343308222996,Bajo
819600302017038,F,Primario,6to A,2024,70,0,2024,,0,70.0,0.0,0.0,1,1,70.0,0.0,0.0,0.0,0.0,0.0,0.06908398050852291,Bajo
819600302018045,F,Primario,6to A,2024,73,0,2024,,0,73.0,0.0,0.0,1,1,73.0,0.0,0.0,0.0,0.0,0.0,0.07028045558796077,Bajo
8196003020223140,M,Primario,2do A,2024,75,0,2024,,0,75.0,0.0,0.0,1,1,75.0,0.0,0.0,0.0,0.0,0.0,0.04824995281466156,Bajo
819600342019039,F,Primario,4to A,2024,64,0,2022,,0,64.0,0.0,0.0,1,0,64.0,0.0,0.0,0.0,0.0,0.0,0.03142313233216564,Bajo
819600602016039,M,Secundaria,1ro A,2024,62,0,2024,,0,62.0,0.0,0.0,1,1,62.0,0.0,0.0,0.0,0.0,0.0,0.05187806109071685,Bajo
819600842013134,F,Secundaria,6to A,2024,83,0,2020,,0,83.0,0.0,0.0,1,0,83.0,0.0,0.0,0.0,0.0,0.0,0.0007144922505604889,Bajo
819600962015326,F,Secundaria,4to A,2024,79,0,2024,,0,79.0,0.0,0.0,1,1,79.0,0.0,0.0,0.0,0.0,0.0,0.0860386021609688,Bajo
8196011920121930,F,Secundaria,6to A,2024,62,0,2024,,0,62.0,0.0,0.0,1,1,62.0,0.0,0.0,0.0,0.0,0.0,0.06489834086896673,Bajo
819700282015269,F,Secundaria,2do A,2024,60,1,2024,,1,60.0,0.0,0.0,1,1,60.0,0.0,0.0,1.0,0.0,0.0,0.04970791315612234,Bajo
819700332020006,M,Primario,4to A,2024,61,0,2024,,0,61.0,0.0,0.0,1,1,61.0,0.0,0.0,0.0,0.0,0.0,0.05822575874301122,Bajo
8197011420209215,M,Primario,4to A,2024,76,0,2024,,0,76.0,0.0,0.0,1,1,76.0,0.0,0.0,0.0,0.0,0.0,0.04844320363963022,Bajo
819701242020009,F,Primario,3ro A,2024,71,0,2024,,0,71.0,0.0,0.0,1,1,71.0,0.0,0.0,0.0,0.0,0.0,0.0908482808320083,Bajo
819800762017044,M,Primario,6to A,2024,75,0,2020,,0,75.0,0.0,0.0,1,0,75.0,0.0,0.0,0.0,0.0,0.0,0.00032072857240258236,Bajo
819801172019102,M,Primario,5to A,2024,61,0,2021,,0,61.0,0.0,0.0,1,0,61.0,0.0,0.0,0.0,0.0,0.0,0.2932426964110699,Medio
819803102019069,F,Primario,4to A,2024,61,0,2022,,0,61.0,0.0,0.0,1,0,61.0,0.0,0.0,0.0,0.0,0.0,0.2830707916744529,Medio
8198031020212321,M,Primario,2do A,2024,81,0,2023,,0,81.0,0.0,0.0,1,0,81.0,0.0,0.0,0.0,0.0,0.0,1.3399354478023501e-05,Bajo
8198044020192828,F,Secundaria,4to A,2024,82,0,2024,,0,82.0,0.0,0.0,1,1,82.0,0.0,0.0,0.0,0.0,0.0,0.07315225898061248,Bajo
8198044020196661,F,Primario,6to A,2024,75,0,2024,,0,75.0,0.0,0.0,1,1,75.0,0.0,0.0,0.0,0.0,0.0,0.04955183978672008,Bajo
8198044020197903,M,Secundaria,3ro A,2024,63,0,2024,,0,63.0,0.0,0.0,1,1,63.0,0.0,0.0,0.0,0.0,0.0,0.050077984472978704,Bajo
8198047720215287,M,Primario,3ro A,2024,71,0,2024,,0,71.0,0.0,0.0,1,1,71.0,0.0,0.0,0.0,0.0,0.0,0.05254790553569878,Bajo
8198105720141613,F,Secundaria,2do A,2024,79,0,2017,,0,79.0,0.0,0.0,1,0,79.0,0.0,0.0,0.0,0.0,0.0,0.003956256554313761,Bajo
819812082016052,M,Secundaria,1ro A,2024,57,1,2023,,1,57.0,0.0,0.0,1,0,57.0,0.0,0.0,1.0,0.0,0.0,0.7550485396320088,Muy Alto
819813482016015,F,Secundaria,2do A,2024,62,0,2023,,0,62.0,0.0,0.0,1,0,62.0,0.0,0.0,0.0,0.0,0.0,0.00519872033851527,Bajo
819813482016016,M,Secundaria,3ro A,2024,68,0,2023,,0,68.0,0.0,0.0,1,0,68.0,0.0,0.0,0.0,0.0,0.0,0.4874028984619493,Medio
819814052018047,F,Primario,5to A,2024,70,0,2019,,0,70.0,0.0,0.0,1,0,70.0,0.0,0.0,0.0,0.0,0.0,0.0011760268538652794,Bajo
8198144920201545,F,Primario,3ro A,2024,69,0,2023,,0,69.0,0.0,0.0,1,0,69.0,0.0,0.0,0.0,0.0,0.0,0.07106578064747221,Bajo
